,path,query,alt,src
444,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart0.jpeg,drawing of hand heart,A hand holding a human heart by Gabbelino on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/49b48de0-2877-4ddc-9dcd-4727a748d942/d3dacpj-5342c1ca-aa8c-4d29-aaf1-cfea60e9fe8e.jpg/v1/fill/w_900,h_675,q_75,strp/a_hand_holding_a_human_heart_by_gabbelino_d3dacpj-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9Njc1IiwicGF0aCI6IlwvZlwvNDliNDhkZTAtMjg3Ny00ZGRjLTlkY2QtNDcyN2E3NDhkOTQyXC9kM2RhY3BqLTUzNDJjMWNhLWFhOGMtNGQyOS1hYWYxLWNmZWE2MGU5ZmU4ZS5qcGciLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.xw15efU-eonlZ5xSayLbTv8CH0TW59f6UAl9Nz6KltE"
445,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart1.jpeg,drawing of hand heart,"Heart Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_social_square/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyOS0wMTAteC5qcGc.jpg
446,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart2.jpeg,drawing of hand heart,How-To-Draw-a-Hand-and-a-Heart | متعة الرسم | Flickr,https://live.staticflickr.com/65535/49183015787_2bcf1b6dd6_b.jpg
447,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart3.jpeg,drawing of hand heart,How-to-Draw-Hand-with-a-heart | متعة الرسم | Flickr,https://live.staticflickr.com/65535/49183119327_1a68fbd2af_b.jpg
448,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart4.jpeg,drawing of hand heart,man+women hand creating heart by Smartso0 on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/c372f793-a397-4369-acc3-5e8c3a04e18a/d3lhdsj-0f8f4464-f3a6-4627-b360-d829ab7fc20b.jpg/v1/fill/w_900,h_675,q_75,strp/man_women_hand_creating_heart_by_smartso0_d3lhdsj-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9Njc1IiwicGF0aCI6IlwvZlwvYzM3MmY3OTMtYTM5Ny00MzY5LWFjYzMtNWU4YzNhMDRlMThhXC9kM2xoZHNqLTBmOGY0NDY0LWYzYTYtNDYyNy1iMzYwLWQ4MjlhYjdmYzIwYi5qcGciLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.rVlbJZN8JnBjUNR4Fyc9x40nAEpTjuAziMFrMz2k2GY"
449,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart5.jpeg,drawing of hand heart,"Heart Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY3NC0wMTUtdi5qcGc.jpg
450,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart6.jpeg,drawing of hand heart,"Heart Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY3Ni0xMjEtdi5qcGc.jpg?s=Yob6nguIkVecbZU_3rmOMs8AYHJxaBoZiq8-naI39a4
451,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart7.jpeg,drawing of hand heart,hand heart by astralheaven on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/8f386d97-1aa3-4e38-ad55-6683976c6b27/d1zi13d-caa59a34-3613-4440-908b-06bfe7527b04.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzhmMzg2ZDk3LTFhYTMtNGUzOC1hZDU1LTY2ODM5NzZjNmIyN1wvZDF6aTEzZC1jYWE1OWEzNC0zNjEzLTQ0NDAtOTA4Yi0wNmJmZTc1MjdiMDQuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.ZlSX6D0H3zvL3BmdIxenWiqVb81mt8eIKTm3klcMYwM
452,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart8.jpeg,drawing of hand heart,Hands Outstretched Heart Stock Vector by ©biblebox 320888916,https://st3.depositphotos.com/5886116/32088/v/1600/depositphotos_320888916-stock-illustration-hands-outstretched-heart.jpg
453,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hand heart/drawingofhandheart9.jpeg,drawing of hand heart,"Heart Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_social_square/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY3Ni0xMjAuanBn.jpg
454,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving0.png,drawing of waving,Waving Girl - Coloured by SquishyBooo on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/2577d301-4be6-4809-ac89-b6539d1ac340/d6r7cxg-816c45fe-ebb6-4d61-ba3d-b3c04d06c3d3.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzI1NzdkMzAxLTRiZTYtNDgwOS1hYzg5LWI2NTM5ZDFhYzM0MFwvZDZyN2N4Zy04MTZjNDVmZS1lYmI2LTRkNjEtYmEzZC1iM2MwNGQwNmMzZDMucG5nIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.A6cJ-n3CCGQIY3NDTi12R-bi-n-8OjimArYu3ueYEqw
455,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving1.jpeg,drawing of waving,File:Rory sketch - waving.jpg - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/9/90/Rory_sketch_-_waving.jpg
456,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving2.jpeg,drawing of waving,"Man waving flag clipart, illustration | Free Vector - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA2L2pvYjk0Ny0xMDcteC5qcGc.jpg
457,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving3.jpeg,drawing of waving,Body Language Reference by MizMaxter on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/29be7406-48d2-4c60-b280-c47c49138b47/d5xe9jj-031eba42-db7c-442d-ae26-5ab82c04efac.jpg/v1/fill/w_1024,h_640,q_75,strp/body_language_reference_by_mizmaxter_d5xe9jj-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjQwIiwicGF0aCI6IlwvZlwvMjliZTc0MDYtNDhkMi00YzYwLWIyODAtYzQ3YzQ5MTM4YjQ3XC9kNXhlOWpqLTAzMWViYTQyLWRiN2MtNDQyZC1hZTI2LTVhYjgyYzA0ZWZhYy5qcGciLCJ3aWR0aCI6Ijw9MTAyNCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.5PmFWYNizBBKjHCsc5olQJG6BQKb0yKWyRE-qJp3I_o"
458,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving4.jpeg,drawing of waving,"Frank Waving, animation frame by BrentNewhall on DeviantArt","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/ac30b3c0-cf00-4c3b-bb73-f72666399a7f/dck2zsi-c53cdf8c-8d84-44cb-b82c-6ae5e54475ee.jpg/v1/fill/w_1024,h_1716,q_75,strp/frank_waving__animation_frame_by_brentnewhall_dck2zsi-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTcxNiIsInBhdGgiOiJcL2ZcL2FjMzBiM2MwLWNmMDAtNGMzYi1iYjczLWY3MjY2NjM5OWE3ZlwvZGNrMnpzaS1jNTNjZGY4Yy04ZDg0LTQ0Y2ItYjgyYy02YWU1ZTU0NDc1ZWUuanBnIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.3G1Ywq9JqlmfAwcwQiBpfFtSeY9_6pGb9Zg9TjGn5f0"
459,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving6.jpeg,drawing of waving,Stitch Waving (Pencil Sketch) by HollowDrake92 on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/f51708dd-676d-4506-ac95-24fe7d2de68a/d967y3z-ca02d534-fea0-4994-9a7e-ef8122a51188.jpg/v1/fill/w_1024,h_1024,q_75,strp/stitch_waving__pencil_sketch__by_hollowdrake92_d967y3z-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTAyNCIsInBhdGgiOiJcL2ZcL2Y1MTcwOGRkLTY3NmQtNDUwNi1hYzk1LTI0ZmU3ZDJkZTY4YVwvZDk2N3kzei1jYTAyZDUzNC1mZWEwLTQ5OTQtOWE3ZS1lZjgxMjJhNTExODguanBnIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.5w317NCAJFvbsaHNSQCEyD4Rv5ORK52z86ssA7l6BYg"
460,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving7.jpeg,drawing of waving,F2U] Chibi Base Waving by JM-Habrahm on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bc173718-16ed-4eb0-a266-b5626a696c61/dbujzt3-40a6c8f4-6330-4f13-9484-0b7793aab097.png/v1/fill/w_600,h_600,q_80,strp/_f2u__chibi_base_waving_by_jm_habrahm_dbujzt3-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjAwIiwicGF0aCI6IlwvZlwvYmMxNzM3MTgtMTZlZC00ZWIwLWEyNjYtYjU2MjZhNjk2YzYxXC9kYnVqenQzLTQwYTZjOGY0LTYzMzAtNGYxMy05NDg0LTBiNzc5M2FhYjA5Ny5wbmciLCJ3aWR0aCI6Ijw9NjAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.7zICTm6ne9tkK8I9q3hcUaWC6NZ509pOsdBT7v8bwYI"
461,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving8.jpeg,drawing of waving,"Beaver Drawing Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY4NS02MS5qcGc.jpg
462,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of waving/drawingofwaving9.png,drawing of waving,Bendy (happy wave vector) by davidsfire on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/5827d0ba-266f-495c-8b1a-717ea10ece87/db4k4hy-58d0b46b-5edf-4023-80a6-bbaf371ef9b8.png/v1/fill/w_1024,h_1492/bendy__happy_wave_vector__by_davidsfire_db4k4hy-fullview.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTQ5MiIsInBhdGgiOiJcL2ZcLzU4MjdkMGJhLTI2NmYtNDk1Yy04YjFhLTcxN2VhMTBlY2U4N1wvZGI0azRoeS01OGQwYjQ2Yi01ZWRmLTQwMjMtODBhNi1iYmFmMzcxZWY5YjgucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.5aPGQ7qb2IlAWujXCAgp6QxYGyXrEvsG70VbBQ4SHXw"
463,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture1.jpeg,drawing of okay hand gesture,"Ok Drawing Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1NC0wNDgtdi5qcGc.jpg
464,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture2.jpeg,drawing of okay hand gesture,"Ok Hand Gesture Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9zdGF0aWMvaW1hZ2Uvd2Vic2l0ZS8yMDIyLTA0L2xyL3B4OTA5MTcyLWltYWdlLWt3dnV0d2lxLmpwZw.jpg
465,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture3.png,drawing of okay hand gesture,Hand Gestures A-OK Okay Sign - Vector Image,https://www.wannapik.com/media/W1siZiIsIjIwMTYvMDgvMjQvNWczbzVoeHVwcF84dGczeW9nOGU3X3ZjMDYxNDg4LnBuZyJdXQ/bd1681c845377d79/8tg3yog8e7_vc061488.png
466,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture4.png,drawing of okay hand gesture,File:Dive hand signal OK 1.png - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/0/0c/Dive_hand_signal_OK_1.png
467,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture5.jpeg,drawing of okay hand gesture,"Hand gesture clipart, sign language | Free PSD - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA0L2pvYjk3MC1lbGVtZW50LTIzNl8xLmpwZw.jpg
468,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture6.jpeg,drawing of okay hand gesture,Okay Grip Sign OK Hand | This is the okay grip that will be … | Flickr,https://live.staticflickr.com/4126/5120665689_5e59100548_c.jpg
469,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture7.jpeg,drawing of okay hand gesture,Hand gesture illustration. Free public | Free Photo - rawpixel,https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA0L2pvYjk3MC1lbGVtZW50LTI5Ni12LmpwZw.jpg
470,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture8.jpeg,drawing of okay hand gesture,Royalty-Free photo: Right human hand | PickPik,https://i2.pickpik.com/photos/101/677/253/thumb-up-like-sign-hand-preview.jpg
471,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of okay hand gesture/drawingofokayhandgesture9.jpeg,drawing of okay hand gesture,Hand signs | Sketching hands and some of the signs that we m… | Flickr,https://live.staticflickr.com/2624/3713766415_6c25d1fa3f_b.jpg
472,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hands/drawingofhands0.jpeg,drawing of hands,Hand Construction Step by Step by Wraeclast on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/006e8d6a-6251-4d26-9545-e1d6b992124f/d7u2v0b-2eb74355-c853-472a-99f6-d8752a391cb8.jpg/v1/fill/w_1024,h_1253,q_75,strp/hand_construction_step_by_step_by_wraeclast_d7u2v0b-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTI1MyIsInBhdGgiOiJcL2ZcLzAwNmU4ZDZhLTYyNTEtNGQyNi05NTQ1LWUxZDZiOTkyMTI0ZlwvZDd1MnYwYi0yZWI3NDM1NS1jODUzLTQ3MmEtOTlmNi1kODc1MmEzOTFjYjguanBnIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.2tU31g5F5Xdo4YPZ1Wl7BHu0YQyIfDIvN8s9V6bPx0g"
473,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hands/drawingofhands1.png,drawing of hands,Sketchdump may 2019 [Both hands] by DamaiMikaz on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/060c5b2a-d29c-4413-a193-8ea0726072c5/dd74gga-510ea6d9-a0a0-43ca-a48c-249851cec33c.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzA2MGM1YjJhLWQyOWMtNDQxMy1hMTkzLThlYTA3MjYwNzJjNVwvZGQ3NGdnYS01MTBlYTZkOS1hMGEwLTQzY2EtYTQ4Yy0yNDk4NTFjZWMzM2MucG5nIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.E9eRHkkxl8zS4FEG8bdfy2PbyhTP9dNLdM1_q9pzrrM
474,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hands/drawingofhands2.jpeg,drawing of hands,Hand Tutorial by AJ-illustrated on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/156a8b25-fd49-433d-91f8-7b336cba2eff/dc4vzqa-668aa7f1-9d1a-43ec-b821-3ad8eafa14df.png/v1/fill/w_1024,h_1457,q_80,strp/hand_tutorial_by_aj_illustrated_dc4vzqa-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTQ1NyIsInBhdGgiOiJcL2ZcLzE1NmE4YjI1LWZkNDktNDMzZC05MWY4LTdiMzM2Y2JhMmVmZlwvZGM0dnpxYS02NjhhYTdmMS05ZDFhLTQzZWMtYjgyMS0zYWQ4ZWFmYTE0ZGYucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.0_BWqQcsTn5PCn4zsqrWTkw0xL-txHwfe_KQtgKkL4o"
475,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hands/drawingofhands3.jpeg,drawing of hands,Hands reference 4 by Kibbitzer on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d72vvkp-e1978138-640b-422b-94ce-b8b733f8f51a.jpg/v1/fill/w_800,h_1099,q_75,strp/hands_reference_4_by_kibbitzer_d72vvkp-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZDcydnZrcC1lMTk3ODEzOC02NDBiLTQyMmItOTRjZS1iOGI3MzNmOGY1MWEuanBnIiwiaGVpZ2h0IjoiPD0xMDk5Iiwid2lkdGgiOiI8PTgwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS53YXRlcm1hcmsiXSwid21rIjp7InBhdGgiOiJcL3dtXC9hNjg0M2YxYS1iZjVhLTQ5MGEtOGM1ZC1jZTZmOTI4MTE1MzlcL2tpYmJpdHplci00LnBuZyIsIm9wYWNpdHkiOjk1LCJwcm9wb3J0aW9ucyI6MC40NSwiZ3Jhdml0eSI6ImNlbnRlciJ9fQ.Fx85Df8AmzRk7ucwdpU3GPQ0MXkUwNbiiAU7bc5yQ9E"
476,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of hands/drawingofhands4.jpeg,drawing of hands,reaching away hand. by tarpalsfan on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/dac54730-a1a0-49c3-ab04-e30bba0bbe63/d2dzxnc-9cd7faa3-0f2a-4f7c-ad13-e04d996ffd8b.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2RhYzU0NzMwLWExYTAtNDljMy1hYjA0LWUzMGJiYTBiYmU2M1wvZDJkenhuYy05Y2Q3ZmFhMy0wZjJhLTRmN2MtYWQxMy1lMDRkOTk2ZmZkOGIuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.utfySZCJ-4Dgw1Hv0wHV4L1el2kPxHwF8gi3tcKhbvA
